player_id,gsis_name,full_name,first_name,last_name,team,position,profile_id,profile_url,uniform_number,birthdate,college,height,weight,years_pro,status
00-0031099,"",Kadeem Jones,Kadeem,Jones,UNK,UNK,2550573,http://www.nfl.com/player/kadeemjones/2550573/profile,45,3/25/1992,Western Kentucky,70,266,,Unknown
00-0032685,"",Nelson Spruce,Nelson,Spruce,UNK,WR,2556686,http://www.nfl.com/player/nelsonspruce/2556686/profile,86,12/5/1992,Colorado,73,205,,Active
00-0032683,"",Brian Randolph,Brian,Randolph,UNK,DB,2556659,http://www.nfl.com/player/brianrandolph/2556659/profile,43,10/20/1992,Tennessee,72,198,,InjuredReserve
00-0027079,V.Butler,Victor Butler,Victor,Butler,UNK,UNK,80725,http://www.nfl.com/player/victorbutler/80725/profile,57,7/29/1987,Oregon State,74,245,6,Unknown
00-0027078,T.Lang,T.J. Lang,T.J.,Lang,GB,G,89746,http://www.nfl.com/player/t.j.lang/89746/profile,70,9/20/1987,Eastern Michigan,76,318,8,Active
00-0027077,B.Hartline,Brian Hartline,Brian,Hartline,UNK,UNK,81831,http://www.nfl.com/player/brianhartline/81831/profile,83,11/22/1986,Ohio State,74,200,7,Unknown
00-0027076,M.Thomas,Mike Thomas,Mike,Thomas,UNK,UNK,81308,http://www.nfl.com/player/mikethomas/81308/profile,89,6/4/1987,Arizona,68,198,6,Unknown
00-0027075,J.Luigs,Jonathan Luigs,Jonathan,Luigs,UNK,UNK,71373,http://www.nfl.com/player/jonathanluigs/71373/profile,,8/11/1986,Arkansas,76,310,2,Unknown
00-0027074,K.Maiava,Kaluka Maiava,Kaluka,Maiava,UNK,UNK,80660,http://www.nfl.com/player/kalukamaiava/80660/profile,50,12/27/1986,USC,72,230,6,Unknown
00-0027073,D.Scott,Darell Scott,Darell,Scott,UNK,UNK,2507786,http://www.nfl.com/player/darellscott/2507786/profile,,3/15/1986,Clemson,75,317,4,Unknown
00-0027072,D.Washington,Donald Washington,Donald,Washington,UNK,UNK,80686,http://www.nfl.com/player/donaldwashington/80686/profile,,7/28/1986,Ohio State,73,197,4,Unknown
00-0027071,S.McGee,Stephen McGee,Stephen,McGee,UNK,UNK,81296,http://www.nfl.com/player/stephenmcgee/81296/profile,,9/27/1985,Texas A&M;,75,227,2,Unknown
00-0027070,T.Beckum,Travis Beckum,Travis,Beckum,UNK,UNK,71201,http://www.nfl.com/player/travisbeckum/71201/profile,47,1/24/1987,Wisconsin,75,234,5,Unknown
00-0015601,A.Stecker,Aaron Stecker,Aaron,Stecker,UNK,UNK,2503119,http://www.nfl.com/player/aaronstecker/2503119/profile,,11/13/1975,Western Illinois,70,213,10,Unknown
00-0031328,"",Brandon Dixon,Brandon,Dixon,UNK,UNK,2543626,http://www.nfl.com/player/brandondixon/2543626/profile,39,4/26/1990,Northwest Missouri State,71,203,2,Unknown
00-0031329,K.Ozier,Kevin Ozier,Kevin,Ozier,UNK,UNK,2550737,http://www.nfl.com/player/kevinozier/2550737/profile,16,12/24/1990,Arizona State,74,200,,Unknown
00-0031320,"",Kevin Smith,Kevin,Smith,UNK,UNK,2550733,http://www.nfl.com/player/kevinsmith/2550733/profile,17,12/21/1991,Washington,72,218,1,Unknown
00-0031321,W.Van Hooser,Wilson Van Hooser,Wilson,Van Hooser,UNK,UNK,2550735,http://www.nfl.com/player/wilsonvanhooser/2550735/profile,81,12/31/1990,Troy,72,195,,Unknown
00-0031323,"",Kevin Greene,Kevin,Greene,UNK,UNK,2550730,http://www.nfl.com/player/kevingreene/2550730/profile,,5/14/1990,USC,76,255,1,Unknown
00-0031324,H.Miller,Horace Miller,Horace,Miller,UNK,UNK,2550732,http://www.nfl.com/player/horacemiller/2550732/profile,46,8/28/1990,Texas-El Paso,73,240,1,Unknown
00-0031325,S.Watkins,Sammy Watkins,Sammy,Watkins,BUF,WR,2543457,http://www.nfl.com/player/sammywatkins/2543457/profile,14,6/14/1993,Clemson,73,211,3,Active
00-0031326,B.Ellington,Bruce Ellington,Bruce,Ellington,SF,WR,2543646,http://www.nfl.com/player/bruceellington/2543646/profile,10,8/22/1991,South Carolina,69,197,3,InjuredReserve
00-0031327,"",Kevin Norwood,Kevin,Norwood,CAR,WR,2543689,http://www.nfl.com/player/kevinnorwood/2543689/profile,81,9/23/1989,Alabama,74,210,3,InjuredReserve
00-0023514,E.Mathis,Evan Mathis,Evan,Mathis,ARI,G,2506418,http://www.nfl.com/player/evanmathis/2506418/profile,69,11/1/1981,Alabama,77,301,12,Active
00-0032359,"",Ron Thompson,Ron,Thompson,IND,LB,2556400,http://www.nfl.com/player/ronthompson/2556400/profile,59,8/2/1993,Syracuse,76,268,,InjuredReserve
00-0023516,R.Incognito,Richie Incognito,Richie,Incognito,BUF,OG,2506420,http://www.nfl.com/player/richieincognito/2506420/profile,64,7/5/1983,Nebraska,75,319,10,Active
00-0023517,A.Fincher,Alfred Fincher,Alfred,Fincher,UNK,UNK,2506421,http://www.nfl.com/player/alfredfincher/2506421/profile,,8/15/1983,Connecticut,73,250,5,Unknown
00-0023510,E.Green,Eric Green,Eric,Green,UNK,UNK,2506414,http://www.nfl.com/player/ericgreen/2506414/profile,,3/16/1982,Virginia Tech,71,196,5,Unknown
00-0023511,K.Paymah,Karl Paymah,Karl,Paymah,UNK,UNK,2506415,http://www.nfl.com/player/karlpaymah/2506415/profile,,11/29/1982,Washington State,72,195,6,Unknown
00-0023512,R.Moats,Ryan Moats,Ryan,Moats,UNK,UNK,2506416,http://www.nfl.com/player/ryanmoats/2506416/profile,,12/17/1982,Louisiana Tech,68,210,6,Unknown
00-0023513,K.Morrison,Kirk Morrison,Kirk,Morrison,UNK,UNK,2506417,http://www.nfl.com/player/kirkmorrison/2506417/profile,,2/19/1982,San Diego State,74,245,8,Unknown
00-0005091,K.Faulk,Kevin Faulk,Kevin,Faulk,UNK,UNK,2500600,http://www.nfl.com/player/kevinfaulk/2500600/profile,,6/5/1976,LSU,68,202,13,Unknown
00-0023518,C.Henry,Chris Henry,Chris,Henry,UNK,UNK,2506422,http://www.nfl.com/player/chrishenry/2506422/profile,,5/17/1983,West Virginia,76,200,5,Unknown
00-0032355,"",Chester Rogers,Chester,Rogers,IND,WR,2556396,http://www.nfl.com/player/chesterrogers/2556396/profile,80,1/12/1994,Grambling State,73,180,,Active
00-0016112,J.Taylor,Jason Taylor,Jason,Taylor,UNK,UNK,2503259,http://www.nfl.com/player/jasontaylor/2503259/profile,,9/1/1974,Akron,78,244,15,Unknown
00-0030059,E.Ansah,Ezekiel Ansah,Ezekiel,Ansah,DET,DE,2539931,http://www.nfl.com/player/ezekielansah/2539931/profile,94,5/29/1989,Brigham Young,77,279,4,Active
00-0026857,D.Ellerbe,Dannell Ellerbe,Dannell,Ellerbe,NO,OLB,79844,http://www.nfl.com/player/dannellellerbe/79844/profile,59,11/29/1985,Georgia,73,245,8,Active
00-0026854,K.Eloi,Keith Eloi,Keith,Eloi,UNK,UNK,2507738,http://www.nfl.com/player/keitheloi/2507738/profile,,11/1/1984,Nebraska-Omaha,70,190,,Unknown
00-0026855,A.Smith,Antone Smith,Antone,Smith,UNK,UNK,89798,http://www.nfl.com/player/antonesmith/89798/profile,44,9/17/1985,Florida State,69,192,6,Unknown
00-0026852,D.Young,Darrel Young,Darrel,Young,UNK,UNK,2507737,http://www.nfl.com/player/darrelyoung/2507737/profile,36,4/8/1987,Villanova,71,251,6,Unknown
00-0026850,A.Parrish,Gus Parrish,Gus,Parrish,UNK,UNK,2507735,http://www.nfl.com/player/gusparrish/2507735/profile,,3/19/1987,Kent State,77,305,1,Unknown
00-0026851,J.Skolnitsky,J.D. Skolnitsky,J.D.,Skolnitsky,UNK,UNK,2507736,http://www.nfl.com/player/j.d.skolnitsky/2507736/profile,,11/6/1986,James Madison,77,255,,Unknown
00-0030050,R.Armstrong,Ray-Ray Armstrong,Ray-Ray,Armstrong,SF,OLB,2541792,http://www.nfl.com/player/ray-rayarmstrong/2541792/profile,54,3/5/1991,Miami (Fla.),75,220,4,Active
00-0030052,G.Rivers,Gerald Rivers,Gerald,Rivers,HOU,LB,2541795,http://www.nfl.com/player/geraldrivers/2541795/profile,48,6/22/1990,Mississippi,74,250,2,InjuredReserve
00-0030055,D.Thomas,Drew Thomas,Drew,Thomas,UNK,UNK,2541798,http://www.nfl.com/player/drewthomas/2541798/profile,,10/26/1989,Texas-El Paso,69,188,,Unknown
00-0030054,"",Phillip Steward,Phillip,Steward,UNK,UNK,2540226,http://www.nfl.com/player/phillipsteward/2540226/profile,54,9/7/1990,Houston,73,235,1,Unknown
00-0026858,G.Gano,Graham Gano,Graham,Gano,CAR,K,71309,http://www.nfl.com/player/grahamgano/71309/profile,9,4/9/1987,Florida State,74,205,7,Active
00-0026859,W.Johnson,Will Johnson,Will,Johnson,UNK,UNK,2507739,http://www.nfl.com/player/willjohnson/2507739/profile,,11/10/1985,Michigan,77,285,1,Unknown
00-0028069,D.House,Davon House,Davon,House,JAC,CB,2495170,http://www.nfl.com/player/davonhouse/2495170/profile,31,7/10/1989,New Mexico State,72,200,6,Active
00-0028068,J.Harper,Jamie Harper,Jamie,Harper,UNK,UNK,2495464,http://www.nfl.com/player/jamieharper/2495464/profile,,9/11/1989,Clemson,71,233,2,Unknown
00-0022009,M.Wilhelm,Matt Wilhelm,Matt,Wilhelm,UNK,UNK,2505521,http://www.nfl.com/player/mattwilhelm/2505521/profile,,2/2/1981,Ohio State,74,245,8,Unknown
00-0022008,T.McGee,Terrence McGee,Terrence,McGee,UNK,UNK,2505520,http://www.nfl.com/player/terrencemcgee/2505520/profile,,10/14/1980,Northwestern State-Louisiana,69,205,10,Unknown
00-0022005,C.Simms,Chris Simms,Chris,Simms,UNK,UNK,2505517,http://www.nfl.com/player/chrissimms/2505517/profile,,8/29/1980,Texas,76,230,8,Unknown
00-0022004,A.Crowell,Angelo Crowell,Angelo,Crowell,UNK,UNK,2505516,http://www.nfl.com/player/angelocrowell/2505516/profile,,8/16/1981,Virginia,73,246,6,Unknown
00-0028063,T.Jones,Taiwan Jones,Taiwan,Jones,OAK,RB,2495467,http://www.nfl.com/player/taiwanjones/2495467/profile,22,7/26/1988,Eastern Washington,72,195,6,Active
00-0028062,O.Marecic,Owen Marecic,Owen,Marecic,UNK,UNK,2495197,http://www.nfl.com/player/owenmarecic/2495197/profile,,10/4/1988,Stanford,72,245,3,Unknown
00-0022001,K.Curtis,Kevin Curtis,Kevin,Curtis,UNK,UNK,2505513,http://www.nfl.com/player/kevincurtis/2505513/profile,,7/17/1978,Utah State,72,186,9,Unknown
00-0022000,W.Hunter,Wayne Hunter,Wayne,Hunter,UNK,UNK,2505512,http://www.nfl.com/player/waynehunter/2505512/profile,,7/2/1981,Hawaii,77,318,9,Unknown
00-0022003,B.Askew,B.J. Askew,B.J.,Askew,UNK,UNK,2505515,http://www.nfl.com/player/b.j.askew/2505515/profile,,8/19/1980,Michigan,75,233,7,Unknown
00-0022002,K.Peterson,Kenny Peterson,Kenny,Peterson,UNK,UNK,2505514,http://www.nfl.com/player/kennypeterson/2505514/profile,,11/21/1978,Ohio State,75,295,7,Unknown
00-0026939,W.Davis,Will Davis,Will,Davis,UNK,UNK,71277,http://www.nfl.com/player/willdavis/71277/profile,,6/2/1986,Illinois,74,257,3,Unknown
00-0026938,D.Wright,DeAndre Wright,DeAndre,Wright,UNK,UNK,79667,http://www.nfl.com/player/deandrewright/79667/profile,,4/13/1986,New Mexico,71,190,,Unknown
00-0026935,B.McCain,Brice McCain,Brice,McCain,TEN,DB,238466,http://www.nfl.com/player/bricemccain/238466/profile,33,12/10/1986,Utah,69,190,8,Active
00-0026934,B.Underwood,Brandon Underwood,Brandon,Underwood,UNK,UNK,71489,http://www.nfl.com/player/brandonunderwood/71489/profile,,6/24/1986,Cincinnati,73,190,3,Unknown
00-0026937,B.Gibson,Brandon Gibson,Brandon,Gibson,UNK,UNK,81288,http://www.nfl.com/player/brandongibson/81288/profile,13,8/13/1987,Washington State,72,210,6,Unknown
00-0026936,A.Afalava,Al Afalava,Al,Afalava,UNK,UNK,89682,http://www.nfl.com/player/alafalava/89682/profile,,1/20/1987,Oregon State,71,212,4,Unknown
00-0026931,B.Pascoe,Bear Pascoe,Bear,Pascoe,UNK,UNK,79625,http://www.nfl.com/player/bearpascoe/79625/profile,80,2/23/1986,Fresno State,77,265,7,Unknown
00-0026930,J.Wynn,Jarius Wynn,Jarius,Wynn,UNK,UNK,81885,http://www.nfl.com/player/jariuswynn/81885/profile,92,8/29/1986,Georgia,75,285,7,Unknown
00-0026933,R.Henson,Robert Henson,Robert,Henson,UNK,UNK,238464,http://www.nfl.com/player/roberthenson/238464/profile,,1/27/1986,Texas Christian,72,247,3,Unknown
00-0021612,L.Bodden,Leigh Bodden,Leigh,Bodden,UNK,UNK,2505329,http://www.nfl.com/player/leighbodden/2505329/profile,,9/24/1981,Duquesne,73,193,9,Unknown
00-0029440,E.Igwenagu,Emil Igwenagu,Emil,Igwenagu,UNK,UNK,2532867,http://www.nfl.com/player/emiligwenagu/2532867/profile,44,3/27/1989,Massachusetts,74,245,2,Unknown
00-0029441,J.Stewart,Jeremy Stewart,Jeremy,Stewart,UNK,UNK,2536056,http://www.nfl.com/player/jeremystewart/2536056/profile,27,2/17/1989,Stanford,71,215,4,Unknown
00-0029444,C.Harris,Cliff Harris,Cliff,Harris,UNK,UNK,2533536,http://www.nfl.com/player/cliffharris/2533536/profile,,12/12/1990,Oregon,71,180,1,Unknown
00-0029445,P.Thomas,Phillip Thomas,Phillip,Thomas,UNK,UNK,2533550,http://www.nfl.com/player/phillipthomas/2533550/profile,,11/15/1990,Syracuse,71,198,,Unknown
00-0030448,K.Short,Kawann Short,Kawann,Short,CAR,DT,2539296,http://www.nfl.com/player/kawannshort/2539296/profile,99,2/2/1989,Purdue,75,315,4,Active
00-0030449,M.Hunt,Margus Hunt,Margus,Hunt,CIN,DE,2539310,http://www.nfl.com/player/margushunt/2539310/profile,99,7/14/1987,Southern Methodist,80,295,4,Active
00-0030447,C.Hawkins,Charles Hawkins,Charles,Hawkins,UNK,UNK,2542079,http://www.nfl.com/player/charleshawkins/2542079/profile,18,8/30/1990,Southern University,68,180,1,Unknown
00-0030444,J.Slaughter,Jamoris Slaughter,Jamoris,Slaughter,UNK,UNK,2539278,http://www.nfl.com/player/jamorisslaughter/2539278/profile,30,12/22/1989,Notre Dame,72,195,1,Unknown
00-0030445,K.Walker,Kenronte Walker,Kenronte,Walker,UNK,UNK,2542080,http://www.nfl.com/player/kenrontewalker/2542080/profile,,7/28/1990,Missouri,72,210,,Unknown
00-0030442,J.Simon,John Simon,John,Simon,HOU,OLB,2539280,http://www.nfl.com/player/johnsimon/2539280/profile,51,10/14/1990,Ohio State,73,252,4,Active
00-0030443,L.Toilolo,Levine Toilolo,Levine,Toilolo,ATL,TE,2540203,http://www.nfl.com/player/levinetoilolo/2540203/profile,80,7/30/1991,Stanford,80,265,4,Active
00-0030441,K.Long,Kyle Long,Kyle,Long,CHI,OT,2539933,http://www.nfl.com/player/kylelong/2539933/profile,75,12/5/1988,Oregon,78,320,4,Active
00-0004112,J.Dearth,James Dearth,James,Dearth,UNK,UNK,2500355,http://www.nfl.com/player/jamesdearth/2500355/profile,,1/22/1976,Tarleton State,76,265,12,Unknown
00-0029912,A.Baxter,Alan Baxter,Alan,Baxter,UNK,UNK,2541683,http://www.nfl.com/player/alanbaxter/2541683/profile,,3/28/1991,Northern Illinois,72,238,1,Unknown
00-0029913,R.Dunn,Reggie Dunn,Reggie,Dunn,UNK,UNK,2541201,http://www.nfl.com/player/reggiedunn/2541201/profile,14,1/5/1989,Utah,69,180,1,Unknown
00-0029910,T.Wright,Timothy Wright,Timothy,Wright,DET,TE,2541768,http://www.nfl.com/player/timothywright/2541768/profile,83,4/7/1990,Rutgers,76,220,4,InjuredReserve
00-0029911,B.Arnfelt,Brian Arnfelt,Brian,Arnfelt,UNK,UNK,2541681,http://www.nfl.com/player/brianarnfelt/2541681/profile,69,10/11/1989,Northwestern,76,298,1,Unknown
00-0029916,"",Mike Golic,Mike,Golic,UNK,UNK,2541139,http://www.nfl.com/player/mikegolic/2541139/profile,66,9/28/1989,Notre Dame,76,300,1,Unknown
00-0023354,B.McGowan,Brandon McGowan,Brandon,McGowan,UNK,UNK,2506308,http://www.nfl.com/player/brandonmcgowan/2506308/profile,,9/26/1983,Maine,71,210,7,Unknown
00-0029915,"",Mike Farrell,Mike,Farrell,UNK,UNK,2541704,http://www.nfl.com/player/mikefarrell/2541704/profile,71,8/23/1989,Penn State,78,306,1,Unknown
00-0029919,"",Luke Ingram,Luke,Ingram,UNK,UNK,2540235,http://www.nfl.com/player/lukeingram/2540235/profile,,7/24/1990,Hawaii,78,235,,Unknown
00-0032517,"",Briean Boddy-Calhoun,Briean,Boddy-Calhoun,CLE,CB,2556475,http://www.nfl.com/player/brieanboddy-calhoun/2556475/profile,20,1/21/1993,Minnesota,69,193,,Active
00-0027512,K.Quaye,Ko Quaye,Ko,Quaye,UNK,UNK,2507987,http://www.nfl.com/player/koquaye/2507987/profile,,5/11/1987,South Dakota,73,305,2,Unknown
00-0027513,R.Thomas,Roren Thomas,Roren,Thomas,UNK,UNK,2507988,http://www.nfl.com/player/rorenthomas/2507988/profile,,9/21/1987,Lindenwood,70,172,1,Unknown
00-0027514,T.Whitehead,Terrell Whitehead,Terrell,Whitehead,UNK,UNK,2507989,http://www.nfl.com/player/terrellwhitehead/2507989/profile,,9/18/1988,Norfolk State,73,194,2,Unknown
00-0027515,S.Pfahler,Steve Pfahler,Steve,Pfahler,UNK,UNK,2507990,http://www.nfl.com/player/stevepfahler/2507990/profile,,8/21/1987,Montana,76,254,1,Unknown
00-0027518,D.Jones,Donald Jones,Donald,Jones,UNK,UNK,497298,http://www.nfl.com/player/donaldjones/497298/profile,,12/17/1987,Youngstown State,72,208,3,Unknown
00-0020528,S.Rogers,Shaun Rogers,Shaun,Rogers,UNK,UNK,2504774,http://www.nfl.com/player/shaunrogers/2504774/profile,95,3/12/1979,Texas,76,350,13,Unknown
00-0020524,G.Warren,Gerard Warren,Gerard,Warren,UNK,UNK,2504771,http://www.nfl.com/player/gerardwarren/2504771/profile,,7/25/1978,Florida,76,330,11,Unknown
00-0029251,D.Wilson,David Wilson,David,Wilson,UNK,UNK,2533035,http://www.nfl.com/player/davidwilson/2533035/profile,22,6/15/1991,Virginia Tech,69,205,3,Unknown
00-0020522,F.Smoot,Fred Smoot,Fred,Smoot,UNK,UNK,2504770,http://www.nfl.com/player/fredsmoot/2504770/profile,,4/17/1979,Mississippi State,71,185,9,Unknown
00-0026203,T.Thomas,Terrell Thomas,Terrell,Thomas,UNK,UNK,326,http://www.nfl.com/player/terrellthomas/326/profile,38,1/8/1985,USC,72,202,7,Unknown
00-0026202,T.Wheatley,Terrence Wheatley,Terrence,Wheatley,UNK,UNK,328,http://www.nfl.com/player/terrencewheatley/328/profile,,5/5/1985,Colorado,69,185,5,Unknown
00-0026201,M.Bennett,Martellus Bennett,Martellus,Bennett,NE,TE,1062,http://www.nfl.com/player/martellusbennett/1062/profile,88,3/10/1987,Texas A&M;,78,275,9,Active
00-0026200,P.Lee,Pat Lee,Pat,Lee,UNK,UNK,2507475,http://www.nfl.com/player/patlee/2507475/profile,,2/20/1984,Auburn,72,200,4,Unknown
00-0026207,C.Godfrey,Charles Godfrey,Charles,Godfrey,UNK,UNK,1292,http://www.nfl.com/player/charlesgodfrey/1292/profile,30,11/15/1985,Iowa,71,210,8,Unknown
00-0026206,K.Langford,Kendall Langford,Kendall,Langford,IND,DE,270,http://www.nfl.com/player/kendalllangford/270/profile,90,1/27/1986,Hampton,78,305,9,Active
00-0026205,J.Greco,John Greco,John,Greco,CLE,G,238,http://www.nfl.com/player/johngreco/238/profile,77,3/24/1985,Toledo,76,318,9,Active
00-0026204,K.Smith,Kevin Smith,Kevin,Smith,UNK,UNK,2507476,http://www.nfl.com/player/kevinsmith/2507476/profile,,12/17/1986,Central Florida,73,217,5,Unknown
00-0026209,J.Hester,Jacob Hester,Jacob,Hester,UNK,UNK,1365,http://www.nfl.com/player/jacobhester/1365/profile,,5/8/1985,LSU,71,225,6,Unknown
00-0026208,C.Jackson,Chevis Jackson,Chevis,Jackson,UNK,UNK,1296,http://www.nfl.com/player/chevisjackson/1296/profile,,12/11/1985,LSU,71,194,4,Unknown
00-0031157,"",Anthony Grady,Anthony,Grady,UNK,UNK,2550566,http://www.nfl.com/player/anthonygrady/2550566/profile,64,8/6/1990,Missouri State,79,289,,Unknown
00-0031156,"",Tyler Ott,Tyler,Ott,UNK,UNK,2550590,http://www.nfl.com/player/tylerott/2550590/profile,69,2/28/1992,Harvard,75,252,,Unknown
00-0031155,"",James Morris,James,Morris,DAL,LB,2550587,http://www.nfl.com/player/jamesmorris/2550587/profile,46,11/20/1991,Iowa,73,245,3,InjuredReserve
00-0031154,J.Deering,Jeremy Deering,Jeremy,Deering,UNK,UNK,2550555,http://www.nfl.com/player/jeremydeering/2550555/profile,,8/12/1990,Rutgers,73,209,,Unknown
00-0031153,C.Young,Chris Young,Chris,Young,UNK,UNK,2550607,http://www.nfl.com/player/chrisyoung/2550607/profile,,1/9/1992,Arizona State,72,252,1,Unknown
00-0031152,"",Bryan Witzmann,Bryan,Witzmann,KC,OT,2550606,http://www.nfl.com/player/bryanwitzmann/2550606/profile,70,6/16/1990,South Dakota State,79,320,1,Active
00-0031151,M.Williams,Marcus Williams,Marcus,Williams,NYJ,CB,2550605,http://www.nfl.com/player/marcuswilliams/2550605/profile,20,3/24/1991,North Dakota State,71,196,3,Active
00-0031150,"",Nathan Slaughter,Nathan,Slaughter,UNK,UNK,2550600,http://www.nfl.com/player/nathanslaughter/2550600/profile,,8/21/1992,West Texas A&M,70,185,2,Unknown
00-0031158,G.Atkinson,George Atkinson,George,Atkinson,CLE,RB,2550540,http://www.nfl.com/player/georgeatkinson/2550540/profile,25,11/29/1992,Notre Dame,73,220,1,Active
00-0032167,"",P.J. Dawson,P.J.,Dawson,UNK,UNK,2552318,http://www.nfl.com/player/p.j.dawson/2552318/profile,47,1/13/1993,Texas Christian,72,240,,Unknown
00-0032166,"",Sammie Coates,Sammie,Coates,PIT,WR,2552470,http://www.nfl.com/player/sammiecoates/2552470/profile,14,3/31/1993,Auburn,73,212,2,Active
00-0032165,"",Marcus Peters,Marcus,Peters,KC,CB,2552488,http://www.nfl.com/player/marcuspeters/2552488/profile,22,1/9/1993,Washington,72,197,2,Active
00-0032164,"",Arik Armstead,Arik,Armstead,SF,DE,2552493,http://www.nfl.com/player/arikarmstead/2552493/profile,91,11/15/1994,Oregon,79,292,2,Active
00-0032162,"",T.Y. McGill,T.Y.,McGill,IND,DT,2553911,http://www.nfl.com/player/t.y.mcgill/2553911/profile,99,11/23/1992,North Carolina State,72,310,2,Active
00-0032161,"",Reshod Fortenberry,Reshod,Fortenberry,UNK,UNK,2553909,http://www.nfl.com/player/reshodfortenberry/2553909/profile,,12/28/1990,Texas Tech,77,275,,Unknown
00-0032160,"",Tyrell Williams,Tyrell,Williams,SD,WR,2553913,http://www.nfl.com/player/tyrellwilliams/2553913/profile,16,2/12/1992,Western Oregon,76,205,2,Active
00-0032169,"",Marcus Hardison,Marcus,Hardison,CIN,DT,2552672,http://www.nfl.com/player/marcushardison/2552672/profile,91,2/14/1992,Arizona State,75,315,2,InjuredReserve
00-0032168,"",Josh Shaw,Josh,Shaw,CIN,CB,2552259,http://www.nfl.com/player/joshshaw/2552259/profile,26,3/27/1992,USC,73,200,2,Active
00-0024515,S.Rocca,Sav Rocca,Sav,Rocca,UNK,UNK,2507020,http://www.nfl.com/player/savrocca/2507020/profile,6,11/20/1973,No College,77,263,7,Unknown
00-0024517,C.Wilson,Chris Wilson,Chris,Wilson,UNK,UNK,2507022,http://www.nfl.com/player/chriswilson/2507022/profile,,7/10/1982,Northwood,76,243,6,Unknown
00-0018234,D.Woody,Damien Woody,Damien,Woody,UNK,UNK,2503801,http://www.nfl.com/player/damienwoody/2503801/profile,,11/3/1977,Boston College,75,327,12,Unknown
00-0022581,C.Loeffler,Cullen Loeffler,Cullen,Loeffler,UNK,UNK,2505846,http://www.nfl.com/player/cullenloeffler/2505846/profile,46,1/27/1981,Texas,77,247,12,Unknown
00-0014724,D.Sharper,Darren Sharper,Darren,Sharper,UNK,UNK,2502908,http://www.nfl.com/player/darrensharper/2502908/profile,,11/3/1975,William & Mary,74,210,14,Unknown
00-0019940,C.Hoke,Chris Hoke,Chris,Hoke,UNK,UNK,2504405,http://www.nfl.com/player/chrishoke/2504405/profile,,4/6/1976,Brigham Young,74,305,11,Unknown
00-0023656,J.Ratliff,Jay Ratliff,Jay,Ratliff,UNK,UNK,2506556,http://www.nfl.com/player/jayratliff/2506556/profile,90,8/29/1981,Auburn,76,303,11,Unknown
00-0030204,G.Herd,Greg Herd,Greg,Herd,UNK,UNK,2541833,http://www.nfl.com/player/gregherd/2541833/profile,81,2/15/1991,Eastern Washington,75,202,,Unknown
00-0030207,A.Bailey,Alvin Bailey,Alvin,Bailey,CLE,T,2540182,http://www.nfl.com/player/alvinbailey/2540182/profile,78,8/26/1991,Arkansas,75,320,4,Active
